#          FTT         Ub/Uref          Force*      Ma_max  accu_cnt      uu_RS_chk          k_chk     GPU_min          Error         CV_uu%          CV_k%   Conv
      0.172382    0.1470515909    0.8425894268    0.005651         0   0.000000e+00   0.000000e+00      2.7509   2.567705e-03  -1.000000e+00  -1.000000e+00      0
      0.172613    0.1474300802    0.8425894268    0.005665         0   0.000000e+00   0.000000e+00      2.7530   2.567246e-03  -1.000000e+00  -1.000000e+00      0
      0.172844    0.1478086655    0.8425894268    0.005680         0   0.000000e+00   0.000000e+00      2.7550   2.561320e-03  -1.000000e+00  -1.000000e+00      0
      0.173075    0.1481878309    0.8451151918    0.005694         0   0.000000e+00   0.000000e+00      2.7571   2.558681e-03  -1.000000e+00  -1.000000e+00      0
      0.173306    0.1485675011    0.8451151918    0.005708         0   0.000000e+00   0.000000e+00      2.7591   2.555540e-03  -1.000000e+00  -1.000000e+00      0
      0.173537    0.1489473097    0.8476381204    0.005723         0   0.000000e+00   0.000000e+00      2.7612   2.549952e-03  -1.000000e+00  -1.000000e+00      0
      0.173768    0.1493280872    0.8476381204    0.005737         0   0.000000e+00   0.000000e+00      2.7632   2.549939e-03  -1.000000e+00  -1.000000e+00      0
      0.173999    0.1497089914    0.8476381204    0.005752         0   0.000000e+00   0.000000e+00      2.7653   2.544298e-03  -1.000000e+00  -1.000000e+00      0
      0.174230    0.1500904724    0.8501582037    0.005766         0   0.000000e+00   0.000000e+00      2.7674   2.541673e-03  -1.000000e+00  -1.000000e+00      0
      0.174461    0.1504725305    0.8501582037    0.005781         0   0.000000e+00   0.000000e+00      2.7694   2.539056e-03  -1.000000e+00  -1.000000e+00      0
      0.174692    0.1508547527    0.8526754327    0.005795         0   0.000000e+00   0.000000e+00      2.7715   2.533710e-03  -1.000000e+00  -1.000000e+00      0
      0.174924    0.1512380153    0.8526754327    0.005810         0   0.000000e+00   0.000000e+00      2.7736   2.534168e-03  -1.000000e+00  -1.000000e+00      0
      0.175155    0.1516214891    0.8526754327    0.005825         0   0.000000e+00   0.000000e+00      2.7756   2.529152e-03  -1.000000e+00  -1.000000e+00      0
      0.175386    0.1520055835    0.8551897974    0.005839         0   0.000000e+00   0.000000e+00      2.7777   2.526844e-03  -1.000000e+00  -1.000000e+00      0
      0.175617    0.1523903680    0.8551897974    0.005854         0   0.000000e+00   0.000000e+00      2.7797   2.524993e-03  -1.000000e+00  -1.000000e+00      0
      0.175848    0.1527753894    0.8551897974    0.005868         0   0.000000e+00   0.000000e+00      2.8160   2.520180e-03  -1.000000e+00  -1.000000e+00      0
      0.176079    0.1531614774    0.8577012872    0.005883         0   0.000000e+00   0.000000e+00      2.8181   2.520790e-03  -1.000000e+00  -1.000000e+00      0
      0.176310    0.1535478635    0.8577012872    0.005898         0   0.000000e+00   0.000000e+00      2.8201   2.516389e-03  -1.000000e+00  -1.000000e+00      0
      0.176541    0.1539348768    0.8602098909    0.005912         0   0.000000e+00   0.000000e+00      2.8222   2.514137e-03  -1.000000e+00  -1.000000e+00      0
      0.176772    0.1543226463    0.8602098909    0.005927         0   0.000000e+00   0.000000e+00      2.8243   2.512719e-03  -1.000000e+00  -1.000000e+00      0
      0.177003    0.1547106736    0.8602098909    0.005942         0   0.000000e+00   0.000000e+00      2.8263   2.508083e-03  -1.000000e+00  -1.000000e+00      0
      0.177234    0.1550997384    0.8627155972    0.005956         0   0.000000e+00   0.000000e+00      2.8284   2.508481e-03  -1.000000e+00  -1.000000e+00      0
      0.177465    0.1554891292    0.8627155972    0.005971         0   0.000000e+00   0.000000e+00      2.8304   2.504296e-03  -1.000000e+00  -1.000000e+00      0
      0.177696    0.1558790921    0.8652183950    0.005986         0   0.000000e+00   0.000000e+00      2.8325   2.501701e-03  -1.000000e+00  -1.000000e+00      0
      0.177927    0.1562698154    0.8652183950    0.006001         0   0.000000e+00   0.000000e+00      2.8345   2.500312e-03  -1.000000e+00  -1.000000e+00      0
      0.178158    0.1566607612    0.8652183950    0.006016         0   0.000000e+00   0.000000e+00      2.8366   2.495493e-03  -1.000000e+00  -1.000000e+00      0
      0.178390    0.1570526707    0.8677182734    0.006031         0   0.000000e+00   0.000000e+00      2.8386   2.495402e-03  -1.000000e+00  -1.000000e+00      0
      0.178621    0.1574449027    0.8677182734    0.006045         0   0.000000e+00   0.000000e+00      2.8407   2.491233e-03  -1.000000e+00  -1.000000e+00      0
      0.178852    0.1578376344    0.8702152219    0.006060         0   0.000000e+00   0.000000e+00      2.8428   2.488201e-03  -1.000000e+00  -1.000000e+00      0
      0.179083    0.1582311245    0.8702152219    0.006075         0   0.000000e+00   0.000000e+00      2.8448   2.486806e-03  -1.000000e+00  -1.000000e+00      0
      0.179314    0.1586248052    0.8702152219    0.006090         0   0.000000e+00   0.000000e+00      2.8469   2.481836e-03  -1.000000e+00  -1.000000e+00      0
      0.179545    0.1590193867    0.8727092303    0.006105         0   0.000000e+00   0.000000e+00      2.8489   2.481342e-03  -1.000000e+00  -1.000000e+00      0
      0.179776    0.1594143050    0.8727092303    0.006120         0   0.000000e+00   0.000000e+00      2.8510   2.477308e-03  -1.000000e+00  -1.000000e+00      0
      0.180007    0.1598096750    0.8752002888    0.006135         0   0.000000e+00   0.000000e+00      2.8531   2.474006e-03  -1.000000e+00  -1.000000e+00      0
      0.180238    0.1602058291    0.8752002888    0.006150         0   0.000000e+00   0.000000e+00      2.8551   2.472782e-03  -1.000000e+00  -1.000000e+00      0
      0.180469    0.1606021689    0.8752002888    0.006165         0   0.000000e+00   0.000000e+00      2.8909   2.467836e-03  -1.000000e+00  -1.000000e+00      0
      0.180700    0.1609993662    0.8776883872    0.006180         0   0.000000e+00   0.000000e+00      2.8930   2.467074e-03  -1.000000e+00  -1.000000e+00      0
      0.180931    0.1613969193    0.8776883872    0.006195         0   0.000000e+00   0.000000e+00      2.8950   2.463202e-03  -1.000000e+00  -1.000000e+00      0
      0.181162    0.1617948616    0.8801735159    0.006211         0   0.000000e+00   0.000000e+00      2.8971   2.459548e-03  -1.000000e+00  -1.000000e+00      0
      0.181393    0.1621935783    0.8801735159    0.006226         0   0.000000e+00   0.000000e+00      2.8991   2.458277e-03  -1.000000e+00  -1.000000e+00      0
      0.181625    0.1625924256    0.8801735159    0.006241         0   0.000000e+00   0.000000e+00      2.9012   2.453050e-03  -1.000000e+00  -1.000000e+00      0
      0.181856    0.1629920329    0.8826556656    0.006256         0   0.000000e+00   0.000000e+00      2.9032   2.451699e-03  -1.000000e+00  -1.000000e+00      0
      0.182087    0.1633919693    0.8826556656    0.006271         0   0.000000e+00   0.000000e+00      2.9053   2.447711e-03  -1.000000e+00  -1.000000e+00      0
      0.182318    0.1637922063    0.8851348277    0.006286         0   0.000000e+00   0.000000e+00      2.9074   2.443566e-03  -1.000000e+00  -1.000000e+00      0
      0.182549    0.1641932077    0.8851348277    0.006302         0   0.000000e+00   0.000000e+00      2.9094   2.442253e-03  -1.000000e+00  -1.000000e+00      0
      0.182780    0.1645943067    0.8851348277    0.006317         0   0.000000e+00   0.000000e+00      2.9114   2.436895e-03  -1.000000e+00  -1.000000e+00      0
      0.183011    0.1649961048    0.8876109938    0.006332         0   0.000000e+00   0.000000e+00      2.9135   2.435197e-03  -1.000000e+00  -1.000000e+00      0
      0.183242    0.1653982461    0.8876109938    0.006347         0   0.000000e+00   0.000000e+00      2.9155   2.431352e-03  -1.000000e+00  -1.000000e+00      0
      0.183473    0.1658006410    0.8900841558    0.006363         0   0.000000e+00   0.000000e+00      2.9176   2.426980e-03  -1.000000e+00  -1.000000e+00      0
      0.183704    0.1662038299    0.8900841558    0.006378         0   0.000000e+00   0.000000e+00      2.9196   2.425871e-03  -1.000000e+00  -1.000000e+00      0
      0.183935    0.1666071274    0.8900841558    0.006393         0   0.000000e+00   0.000000e+00      2.9217   2.420650e-03  -1.000000e+00  -1.000000e+00      0
      0.184166    0.1670111143    0.8925543054    0.006409         0   0.000000e+00   0.000000e+00      2.9238   2.418922e-03  -1.000000e+00  -1.000000e+00      0
      0.184397    0.1674155177    0.8925543054    0.006424         0   0.000000e+00   0.000000e+00      2.9258   2.415567e-03  -1.000000e+00  -1.000000e+00      0
      0.184628    0.1678201889    0.8950214338    0.006439         0   0.000000e+00   0.000000e+00      2.9279   2.411338e-03  -1.000000e+00  -1.000000e+00      0
      0.184859    0.1682257365    0.8950214338    0.006455         0   0.000000e+00   0.000000e+00      2.9299   2.410734e-03  -1.000000e+00  -1.000000e+00      0
      0.185091    0.1686314344    0.8950214338    0.006470         0   0.000000e+00   0.000000e+00      2.9646   2.405826e-03  -1.000000e+00  -1.000000e+00      0
      0.185322    0.1690378129    0.8974855321    0.006486         0   0.000000e+00   0.000000e+00      2.9666   2.404068e-03  -1.000000e+00  -1.000000e+00      0
      0.185553    0.1694446481    0.8974855321    0.006501         0   0.000000e+00   0.000000e+00      2.9687   2.400992e-03  -1.000000e+00  -1.000000e+00      0
      0.185784    0.1698517034    0.8999465911    0.006516         0   0.000000e+00   0.000000e+00      2.9708   2.396533e-03  -1.000000e+00  -1.000000e+00      0
      0.186015    0.1702596376    0.8999465911    0.006532         0   0.000000e+00   0.000000e+00      2.9729   2.395954e-03  -1.000000e+00  -1.000000e+00      0
      0.186246    0.1706676845    0.8999465911    0.006547         0   0.000000e+00   0.000000e+00      2.9749   2.390886e-03  -1.000000e+00  -1.000000e+00      0
      0.186477    0.1710763408    0.9024046021    0.006563         0   0.000000e+00   0.000000e+00      2.9770   2.388737e-03  -1.000000e+00  -1.000000e+00      0
      0.186708    0.1714854627    0.9024046021    0.006578         0   0.000000e+00   0.000000e+00      2.9790   2.385752e-03  -1.000000e+00  -1.000000e+00      0
      0.186939    0.1718947634    0.9048595568    0.006594         0   0.000000e+00   0.000000e+00      2.9811   2.381112e-03  -1.000000e+00  -1.000000e+00      0
      0.187170    0.1723049871    0.9048595568    0.006609         0   0.000000e+00   0.000000e+00      2.9831   2.380800e-03  -1.000000e+00  -1.000000e+00      0
      0.187401    0.1727153504    0.9048595568    0.006625         0   0.000000e+00   0.000000e+00      2.9852   2.375952e-03  -1.000000e+00  -1.000000e+00      0
      0.187632    0.1731263217    0.9073114462    0.006641         0   0.000000e+00   0.000000e+00      2.9873   2.373823e-03  -1.000000e+00  -1.000000e+00      0
      0.187863    0.1735378214    0.9073114462    0.006656         0   0.000000e+00   0.000000e+00      2.9893   2.371239e-03  -1.000000e+00  -1.000000e+00      0
      0.188094    0.1739494824    0.9097602615    0.006672         0   0.000000e+00   0.000000e+00      2.9914   2.366555e-03  -1.000000e+00  -1.000000e+00      0
      0.188325    0.1743620949    0.9097602615    0.006687         0   0.000000e+00   0.000000e+00      2.9934   2.366412e-03  -1.000000e+00  -1.000000e+00      0
      0.188557    0.1747748221    0.9097602615    0.006703         0   0.000000e+00   0.000000e+00      2.9955   2.361480e-03  -1.000000e+00  -1.000000e+00      0
      0.188788    0.1751880803    0.9122059938    0.006719         0   0.000000e+00   0.000000e+00      2.9975   2.358940e-03  -1.000000e+00  -1.000000e+00      0
      0.189019    0.1756018497    0.9122059938    0.006734         0   0.000000e+00   0.000000e+00      2.9996   2.356293e-03  -1.000000e+00  -1.000000e+00      0
      0.189250    0.1760157106    0.9146486350    0.006750         0   0.000000e+00   0.000000e+00      3.0017   2.351272e-03  -1.000000e+00  -1.000000e+00      0
      0.189481    0.1764304954    0.9146486350    0.006766         0   0.000000e+00   0.000000e+00      3.0037   2.350982e-03  -1.000000e+00  -1.000000e+00      0
      0.189712    0.1768453826    0.9146486350    0.006782         0   0.000000e+00   0.000000e+00      3.0420   2.346045e-03  -1.000000e+00  -1.000000e+00      0
      0.189943    0.1772607513    0.9170881770    0.006797         0   0.000000e+00   0.000000e+00      3.0441   2.343264e-03  -1.000000e+00  -1.000000e+00      0
      0.190174    0.1776766501    0.9170881770    0.006813         0   0.000000e+00   0.000000e+00      3.0462   2.340762e-03  -1.000000e+00  -1.000000e+00      0
      0.190405    0.1780926193    0.9170881770    0.006829         0   0.000000e+00   0.000000e+00      3.0482   2.335690e-03  -1.000000e+00  -1.000000e+00      0
      0.190636    0.1785094443    0.9195246120    0.006845         0   0.000000e+00   0.000000e+00      3.0503   2.335031e-03  -1.000000e+00  -1.000000e+00      0
      0.190867    0.1789263635    0.9195246120    0.006860         0   0.000000e+00   0.000000e+00      3.0523   2.330116e-03  -1.000000e+00  -1.000000e+00      0
      0.191098    0.1793436854    0.9219579326    0.006876         0   0.000000e+00   0.000000e+00      3.0544   2.326939e-03  -1.000000e+00  -1.000000e+00      0
      0.191329    0.1797615312    0.9219579326    0.006892         0   0.000000e+00   0.000000e+00      3.0564   2.324445e-03  -1.000000e+00  -1.000000e+00      0
      0.191560    0.1801794214    0.9219579326    0.006908         0   0.000000e+00   0.000000e+00      3.0585   2.319300e-03  -1.000000e+00  -1.000000e+00      0
      0.191792    0.1805981212    0.9243881316    0.006924         0   0.000000e+00   0.000000e+00      3.0605   2.318406e-03  -1.000000e+00  -1.000000e+00      0
      0.192023    0.1810169512    0.9243881316    0.006940         0   0.000000e+00   0.000000e+00      3.0626   2.313762e-03  -1.000000e+00  -1.000000e+00      0
      0.192254    0.1814361594    0.9268152019    0.006956         0   0.000000e+00   0.000000e+00      3.0647   2.310500e-03  -1.000000e+00  -1.000000e+00      0
      0.192485    0.1818559341    0.9268152019    0.006972         0   0.000000e+00   0.000000e+00      3.0667   2.308281e-03  -1.000000e+00  -1.000000e+00      0
      0.192716    0.1822757567    0.9268152019    0.006987         0   0.000000e+00   0.000000e+00      3.0687   2.303228e-03  -1.000000e+00  -1.000000e+00      0
      0.192947    0.1826963464    0.9292391363    0.007003         0   0.000000e+00   0.000000e+00      3.0708   2.302124e-03  -1.000000e+00  -1.000000e+00      0
      0.193178    0.1831170807    0.9292391363    0.007019         0   0.000000e+00   0.000000e+00      3.0729   2.297625e-03  -1.000000e+00  -1.000000e+00      0
      0.193409    0.1835381291    0.9316599277    0.007035         0   0.000000e+00   0.000000e+00      3.0749   2.294065e-03  -1.000000e+00  -1.000000e+00      0
      0.193640    0.1839597365    0.9316599277    0.007051         0   0.000000e+00   0.000000e+00      3.0770   2.291847e-03  -1.000000e+00  -1.000000e+00      0
      0.193871    0.1843813438    0.9316599277    0.007067         0   0.000000e+00   0.000000e+00      3.0790   2.286605e-03  -1.000000e+00  -1.000000e+00      0
